"SiO2","TiO2","Al2O3","Fe2O3T","Fe(II)O","MnO","MgO","CaO","Na2O","K2O","P2O5","Ag","As","Ba","Be","Bi","Cd","Ce","Cl","Co","Cr","Cs","Cu","Dy","Er","Eu","F","Ga","Gd","Ge","Hf","Ho","In","La","Li","Lu","Mo","Nb","Nd","Ni","Pb","Pr","Rb","S","Sb","Sc","Se","Sm","Sn","Sr","Ta","Tb","Te","Th","Tl","Tm","U","V","W","Y","Yb","Zn","Zr","Rest"
0.472393758723129,0.0248168510925827,0.128202516486706,0.126292160364389,0.0759083331140371,0.00158243362557588,0.0518416070866408,0.080279422217643,0.0229622109753434,0.0101563625467865,0.00292311554761836,2.99913121150913e-07,0,0.000303807714443,9.63715266705882e-07,4.10221725869952e-08,2.21506307088993e-07,5.05168641457555e-05,0.00012267666586893,4.34515684610345e-05,8.01027898255249e-05,5.45733393565376e-07,5.80237408107717e-05,5.47560415565882e-06,2.58766454452909e-06,1.95178793290419e-06,0.00049195327635025,2.06568165785155e-05,6.53539850836698e-06,1.59863441529598e-06,4.61080304978554e-06,9.62646537043244e-07,1.20277473809129e-07,2.19907328186943e-05,1.27175322324979e-05,3.00275066600645e-07,3.13452346655232e-06,1.57723589328497e-05,2.80845503467662e-05,4.79556944600442e-05,1.32562610284579e-05,6.52656688876108e-06,2.36890830827862e-05,0.00022461562820285,2.13735362344187e-07,2.48427022463544e-05,1.31443851273466e-06,7.90429954728168e-06,1.64343846554656e-05,0.00035238162227546,1.26812271152182e-06,9.18488439013737e-07,1.71924296584654e-07,2.60532778374089e-06,1.64833084202756e-07,3.53264784236053e-07,5.74055274383586e-07,0.00031440565797008,8.61761532136142e-07,2.39336891319926e-05,2.10192546620451e-06,0.00011039524507376,0.00018523539151207,0
0.470745283123235,0.0230830199877285,0.123294845717586,0.125890526680062,0.0759083463222192,0.0015295977100302,0.0536749741883326,0.0871407180259631,0.0234538315537964,0.00945569493473217,0.00280889761296456,6.02568794860383e-06,0,0.00032659228681432,9.63715434394016e-07,4.10221797249246e-08,7.50893421287554e-06,6.11839084012081e-05,0.00012267668721488,4.45900908196684e-05,7.95390809215706e-05,2.50297807095852e-06,5.46020031035024e-05,5.69756899579746e-06,2.87144365877597e-06,2.0915901108021e-06,0.00049195336195098,2.00238245676681e-05,6.75986972457644e-06,1.59863469346115e-06,3.24460120309437e-06,1.09198558551312e-06,1.20277494737619e-07,3.0777359983638e-05,1.21580427584997e-05,3.40842350458927e-07,2.68838385399248e-06,1.39054337275473e-05,2.91087079363323e-05,4.28287358808457e-05,9.08488336866424e-06,7.04953880027589e-06,2.28049113131776e-05,0.00057475792740528,2.13735399534512e-07,2.19705852895247e-05,1.31443874144925e-06,6.58190529770572e-06,1.67792233645737e-05,0.00035384693692032,1.26812293217738e-06,1.0377652296212e-06,1.94676072185662e-06,2.50297807095852e-06,1.64833112884e-07,3.84867108161069e-07,2.31757228792455e-06,0.00025650890082748,1.20513758972077e-06,2.65130269738569e-05,1.20513758972077e-06,9.83577678995179e-05,0.00017817495749563,5.47851700124502e-05
0.475212096485831,0.0215997030919373,0.128191769579273,0.125686241277534,0.0759083463222192,0.00148841421047503,0.0515915288599572,0.0825520347148946,0.0226428970316945,0.00933286006818508,0.00279333805833204,2.99913173336318e-07,2.72068705181324e-06,0.00029414343408511,9.63715434394016e-07,4.10221797249246e-08,2.21506345631476e-07,5.8791429890603e-05,6.82640034328627e-05,4.0824277124606e-05,8.16112973227921e-05,5.45733488523936e-07,5.95086257241861e-05,6.42681980743284e-06,3.26277533122279e-06,2.30620374539184e-06,0.00045295108294994,2.29130097482388e-05,7.47280801667155e-06,1.59863469346115e-06,5.10047322688438e-06,1.21550722444925e-06,1.20277494737619e-07,2.61077911887453e-05,1.21580427584997e-05,3.88589742559562e-07,3.13452401196486e-06,1.68308165101901e-05,3.32797495245761e-05,4.93095421167383e-05,1.35987781432637e-05,7.82209170185811e-06,2.36890872047279e-05,0.00022461566728636,2.13735399534512e-07,2.55023661344219e-05,1.31443874144925e-06,9.16706674561652e-06,1.64343875150771e-05,0.00037236435110369,1.24121450367899e-06,1.11100154584143e-06,1.71924326499781e-07,3.17848153519776e-06,1.64833112884e-07,4.28454653828856e-07,7.38152854694279e-07,0.00031966442868274,8.61761682084149e-07,2.72050076718114e-05,2.54092238183722e-06,0.00014452893181439,0.0001870297706279,0.00036467115095217
0.385,0.00962,0.086,0.129105,0.0759083463222192,0.00156,0.052086925928308,0.0835140044332425,0.0218612577970127,0.00867,0.01468,2.3e-05,3.5e-06,0.00031556477427829,9.63715434394016e-07,4.10221797249246e-08,1e-05,5.58596989034736e-05,0.00012267668721488,0.000113,6e-05,5.45733488523936e-07,6e-05,5.69756899579746e-06,2.87144365877597e-06,2.0915901108021e-06,0.00049195336195098,2.06568201728375e-05,6.75986972457644e-06,1.59863469346115e-06,4.61080385207329e-06,1.09198558551312e-06,1.20277494737619e-07,2.64042269787507e-05,1.21580427584997e-05,3.40842350458927e-07,5e-06,1.9e-05,3.08364942514368e-05,0.0001355,1.43e-05,7.04953880027589e-06,1.5e-05,0.001235,2.13735399534512e-07,2.48427065690278e-05,3.35e-06,8.45724530991825e-06,1.64343875150771e-05,0.00034605825383277,1.26812293217738e-06,1.0377652296212e-06,1.71924326499781e-07,3.17704220640609e-06,1.64833112884e-07,3.84867108161069e-07,7.32645593624667e-07,0.000433,0.000114,2.3e-05,2.34619338119306e-06,0.000122,0.000168,0.127922632663822
0.475135399816045,0.0200230912578945,0.128578266351968,0.12820065029807,0.0759083463222192,0.00163318943310502,0.0528568071442486,0.0784402947957781,0.0230440196890714,0.00906278529353075,0.00302092843117692,6.04185686235384e-08,1.58881954677211e-06,0.00031681986921967,1.05826899104666e-06,1.13284816169134e-08,2.21506345631476e-07,5.64536000576186e-05,0.00012267668721488,4.14433619152083e-05,8.51524201537994e-05,4.18209779691055e-07,6.19195924377794e-05,5.63591960441444e-06,2.7093951867118e-06,2.00136508565471e-06,0.00049195336195098,1.98248428295985e-05,6.87261218092749e-06,1.92017763406683e-06,4.85142225244318e-06,1.1517289643862e-06,1.47270261019875e-07,2.54702028353604e-05,1.13568028209557e-05,3.32302127429461e-07,2.36010033685697e-06,1.74647424927416e-05,2.99638338767361e-05,5.09687268747631e-05,1.13568028209557e-05,7.17470502404518e-06,2.35065993550954e-05,0.00022461566728636,7.5523210779423e-08,2.60743885215958e-05,2.25625592203526e-06,7.69392709815371e-06,1.04788454956449e-05,0.00037667201376237,1.06865343252883e-06,1.04316434889078e-06,4.62579666023966e-08,2.86893796948333e-06,1.44438140615646e-07,3.795041341666e-07,5.9946548556167e-07,0.00030180963107726,4.11601498747855e-07,2.86044160827064e-05,2.11464990182384e-06,0.00011035829175143,0.00018522067443653,0.00140883786214219
0.462307378085474,0.0233396992130899,0.128148688911279,0.126840095443184,0.0759083463222192,0.00166378312372047,0.0516987890859433,0.0927512355993157,0.0210683548363255,0.0100107400309248,0.0024956746855807,3.55189655625718e-08,2.26012786132365e-06,0.00030097649766179,7.5711479225482e-07,1.86941924013536e-08,6.54296734047375e-08,4.80440744714787e-05,0.00035518965562571,5.03808485216479e-05,7.10379311251436e-05,5.45870418119524e-07,5.8793235102257e-05,4.52399456112756e-06,2.63588112859085e-06,1.87876633633603e-06,0.00049195336195098,1.78529537432927e-05,6.159736396246e-06,1.59863469346115e-06,4.38378811811741e-06,1.00013929347242e-06,1.49553539210829e-07,2.29003856916581e-05,1.1683870250846e-05,3.08454174622334e-07,2.2152617995604e-06,1.51422958450964e-05,3.33691334364161e-05,3.72014428786936e-05,9.08537750705784e-06,2.24330308816243e-06,2.47698049317935e-05,0.00042716229637092,3.28083076643755e-07,2.05636116414889e-05,1.77594827812859e-07,5.73911706721555e-06,1.26185798709137e-05,0.00047763661585458,3.22474818923349e-06,2.01897277934619e-06,1.86941924013536e-08,3.03780626521996e-06,1.68247731612182e-07,3.55189655625718e-07,5.98214156843314e-07,0.00031406243234274,5.14090291037223e-07,2.17787341475769e-05,2.19656760715904e-06,8.59932850462264e-05,0.00017292127971252,0.00063693936434094
0.474856736675673,0.022496735147192,0.128503655659032,0.121590160843043,0.0759083463222192,0.00157969639612666,0.0522229043895989,0.0834916007011647,0.0242065241877055,0.00951534770372762,0.00275982252735069,2.99913173336318e-07,0,0.0003477190537827,9.63715434394016e-07,4.10221797249246e-08,2.21506345631476e-07,6.09576962270051e-05,0.00012267668721488,4.05145663947778e-05,8.2980522455359e-05,5.45733488523936e-07,5.13865945328259e-05,5.69756899579746e-06,2.87144365877597e-06,2.0915901108021e-06,0.00049195336195098,2.13723630064195e-05,6.75986972457644e-06,6.50463221934505e-07,3.62400937934939e-06,1.09198558551312e-06,1.20277494737619e-07,2.83416118128606e-05,1.21580427584997e-05,3.40842350458927e-07,3.53108606193017e-06,1.48677307870744e-05,3.66117870631707e-05,4.7112121931542e-05,1.04074115509521e-05,7.04953880027589e-06,2.25803661328693e-05,0.00022461566728636,2.13735399534512e-07,2.65760687818955e-05,1.31443874144925e-06,8.17725193289093e-06,1.5629701989912e-05,0.00036825510693234,1.26812293217738e-06,1.0377652296212e-06,1.71924326499781e-07,5.5753990451529e-06,1.64833112884e-07,3.84867108161069e-07,7.32645593624667e-07,0.00029252260323568,8.61761682084149e-07,2.73194553212492e-05,2.34619338119306e-06,0.00010379534555726,0.00017711184300102,0.00018285423296793
0.475974021298323,0.0224958182575025,0.128788559524202,0.122039814046951,0.0759083463222192,0.00159345379323976,0.051365451687964,0.0828595972484675,0.023151946290013,0.0093732576072927,0.00281197728218781,2.99913173336318e-07,0,0.00037923262953345,1.12479091287512e-06,4.10221797249246e-08,2.21506345631476e-07,5.53022198830269e-05,0.00012267668721488,4.2367124384963e-05,8.80148889324785e-05,5.62395456437562e-07,5.87703251977252e-05,5.71768714044855e-06,2.81197728218781e-06,2.06211667360439e-06,0.00049195336195098,2.06211667360439e-05,6.46754774903196e-06,1.59863469346115e-06,4.78036137971928e-06,1.12479091287512e-06,1.20277494737619e-07,2.55889932679091e-05,1.21580427584997e-05,3.74930304291708e-07,3.09317501040659e-06,1.64969333888352e-05,3.10254826801388e-05,5.20215797204745e-05,1.537214247596e-05,7.21740835761538e-06,2.48391326593257e-05,0.00022461566728636,2.13735399534512e-07,2.56733525863747e-05,1.31443874144925e-06,8.06100154227172e-06,1.95901083992417e-05,0.00036927822995451,1.12479091287512e-06,1.0310583368022e-06,1.71924326499781e-07,2.99944243433366e-06,1.87465152145854e-07,3.74930304291708e-07,6.56128032510489e-07,0.00032187766623443,6.56128032510489e-07,2.89633660065344e-05,2.34331440182318e-06,0.00011412878462639,0.00018739016608499,0.00085304569699051
0.483561416675422,0.021946105237297,0.125979982830271,0.120937048009786,0.0759083463222192,0.00158759059163425,0.050896286614157,0.0812472832189294,0.0230667574196271,0.00887182977677965,0.0024280797283818,2.99913173336318e-07,4.77211054308885e-06,0.00030831009289537,9.63715434394016e-07,4.66938409304192e-08,2.21506345631476e-07,5.67236779622733e-05,0.00012267668721488,4.30330438014744e-05,9.08288593778515e-05,3.6421195925727e-07,7.03115856730253e-05,5.68730982532506e-06,3.01642212410508e-06,2.22262682828796e-06,0.00049195336195098,1.90324095632389e-05,6.84531708039946e-06,2.15725545098537e-06,4.73475547034451e-06,1.07395834139964e-06,9.33876818608385e-08,2.50745925796351e-05,1.21580427584997e-05,3.45534422885102e-07,1.85841486903069e-06,1.60626812800642e-05,3.38063408336235e-05,3.94096017452738e-05,1.49607066341063e-05,6.84531708039946e-06,2.27025454603698e-05,0.00054881138999158,5.69664859351115e-07,2.47850907658665e-05,1.31443874144925e-06,8.71307071761623e-06,1.24485779920498e-05,0.00037965828183705,9.33876818608385e-07,9.80570659538804e-07,1.71924326499781e-07,2.80163045582515e-06,1.64833112884e-07,3.82889495629438e-07,5.97681163909366e-07,0.00031048602588273,2.52146741024264e-07,2.81003534719263e-05,2.09188407368278e-06,8.59726999210879e-05,0.00018314258289729,0.0005683012813682
0.473886999658897,0.0225066364916118,0.12744811409932,0.123397718462079,0.0759083463222192,0.00157463775346853,0.0525808240981231,0.0842593771325047,0.0234848627773949,0.00929918814880234,0.00281762613939236,2.99913173336318e-07,0,0.00029430397657748,9.66149418057386e-07,4.10221797249246e-08,2.21506345631476e-07,5.471750069575e-05,0.00012267668721488,4.31980268650658e-05,9.05765079428799e-05,4.45915116026486e-07,6.28926111562356e-05,5.61109854333328e-06,2.90773815242271e-06,2.04377761512139e-06,0.00049195336195098,1.96109752069148e-05,6.58653785964122e-06,1.59863469346115e-06,5.05370464830017e-06,1.07762819706401e-06,1.20277494737619e-07,2.43581132129468e-05,1.20304182344646e-05,3.43726235270416e-07,3.25146438769312e-06,1.62015825489623e-05,2.89844825417216e-05,4.73134517900602e-05,1.14451546446798e-05,6.86523480715777e-06,2.52406535467492e-05,0.00022461566728636,7.43191860044143e-08,2.29924981701157e-05,1.31443874144925e-06,7.86854381821736e-06,1.49938957763906e-05,0.00037456869746224,1.0404686040618e-06,1.0218888075607e-06,1.71924326499781e-07,2.92631794892381e-06,1.64833112884e-07,3.80885828272623e-07,6.59582775789177e-07,0.00031594943950126,8.61761682084149e-07,2.94489774542492e-05,2.3317644608885e-06,0.00010135278991352,0.00018719144974861,0.00016280093858445
